concept_id,variety_id,orth,ipa,note
vomit,hla,tarʉta,,2026學習詞表 27-04「吐」
vomit,yam,mota,,2026學習詞表 27-04「吐」：motota一直吐
vomit,sak,utaʼ,,2026學習詞表 27-04「吐」
vomit,pan,*utaq,,ACD PAN 19072-e5f18c6746faca00f7d36f1955baa798-1「vomit」
vomit,pmp,*utaq,,ACD PMP 19081-e5f18c6746faca00f7d36f1955baa798-1「vomit」
blow,ami_nt,iyup,,2026學習詞表 26-28「吹」
blow,ami_hk,iyof,,2026學習詞表 26-28「吹」
blow,ami_ha,ʼiyof,,2026學習詞表 26-28「吹」
blow,ami_ml,miiyof,,2026學習詞表 26-28「吹」
blow,ami_hc,iyof,,2026學習詞表 26-28「吹」
blow,ata_sq,yupun,,2026學習詞表 26-28「吹」：zyupan
blow,ata_su,yupan,,2026學習詞表 26-28「吹」：yupan
blow,ata_ml,umiyup,,2026學習詞表 26-28「吹」
blow,ata_pl,yumuk,,2026學習詞表 26-28「吹」
blow,ata_sk,yupan,,2026學習詞表 26-28「吹」
blow,ata_kl,ymuk / yupan,,2026學習詞表 26-28「吹」：yupan(眉原)
blow,say,hiyop,,2026學習詞表 26-28「吹」
blow,tha,miup,,2026學習詞表 26-28「吹」
blow,sed_to,miyuk,,2026學習詞表 26-28「吹」
blow,sed_tg,miyuk,,2026學習詞表 26-28「吹」
blow,sed_tr,muyuk,,2026學習詞表 26-28「吹」：亦用miyuk
blow,bun_td,maʼiup,,2026學習詞表 26-28「吹」：i’iup 吹（火）筒，吹氣筒 ; pululuut哨子
blow,bun_bh,maʼiup,,2026學習詞表 26-28「吹」
blow,bun_vt,maʼiup,,2026學習詞表 26-28「吹」
blow,bun_bn,maʼiup,,2026學習詞表 26-28「吹」：ma-iup
blow,bun_ib,maʼiip,,2026學習詞表 26-28「吹」：Ma’ip南投/高雄慣用
blow,pai_es,djemapes,,2026學習詞表 26-28「吹」
blow,pai_nt,djemapes,,2026學習詞表 26-28「吹」
blow,pai_ct,djemapes / djemasep,,2026學習詞表 26-28「吹」
blow,pai_st,djemapes,,2026學習詞表 26-28「吹」
blow,ruk_es,bethebethe,,2026學習詞表 26-28「吹」
blow,ruk_bd,iipi,,2026學習詞表 26-28「吹」
blow,ruk_tw,waiipi,,2026學習詞表 26-28「吹」
blow,ruk_tn,waʼipi,,2026學習詞表 26-28「吹」
blow,ruk_mg,butu,,2026學習詞表 26-28「吹」
blow,ruk_mn,voʼoto,,2026學習詞表 26-28「吹」
blow,puy_py,emiyup,,2026學習詞表 26-28「吹」
blow,puy_tp,miyup,,2026學習詞表 26-28「吹」
blow,puy_ws,iyup,,2026學習詞表 26-28「吹」
blow,puy_ks,iyup,,2026學習詞表 26-28「吹」
blow,trv,miyuk,,2026學習詞表 26-28「吹」
blow,kav,semiyup,,2026學習詞表 26-28「吹」
blow,tso,meepeucu,,2026學習詞表 26-28「吹」
blow,knv,purarupu,,2026學習詞表 26-28「吹」
blow,hla,paripa,,2026學習詞表 26-28「吹」
blow,yam,avyotan,,2026學習詞表 26-28「吹」
blow,sak,iyub,,2026學習詞表 26-28「吹」
blow,pan,*S<um>eyup,,ACD PAN 19072-6349ac43f298198d976ef735b58c66f6-1「to blow」
blow,pmp,*h<um>eyup,,ACD PMP 19081-6349ac43f298198d976ef735b58c66f6-1「to blow」
breathe,pan,*NiSawa,,ACD PAN 19072-a1fc9b5f3c690507f54a7fd387b364fc-1「breath; to breathe」
breathe,pmp,*nihawa,,"ACD PMP 19081-e9f4472e813052a994532e635c6916b8-1「breath; life force, breath soul; to breathe; breathe easily, feel comfort, be at ease, have ‘breathing room’; to rest, take a break」"
laugh,ami_nt,tawa,,2026學習詞表 32-16「笑」
laugh,ami_hk,tawa^,,2026學習詞表 32-16「笑」
laugh,ami_ha,matawa,,2026學習詞表 32-16「笑」
laugh,ami_ml,matawa,,2026學習詞表 32-16「笑」
laugh,ami_hc,tawa,,2026學習詞表 32-16「笑」
laugh,ata_sq,msyaq,,2026學習詞表 32-16「笑」
laugh,ata_su,msya,,2026學習詞表 32-16「笑」：masiya
laugh,ata_ml,masiyaq,,2026學習詞表 32-16「笑」
laugh,ata_pl,maseʼ,,2026學習詞表 32-16「笑」
laugh,ata_sk,msyaq,,2026學習詞表 32-16「笑」
laugh,ata_kl,msya,,2026學習詞表 32-16「笑」
laugh,say,sawaʼ,,2026學習詞表 32-16「笑」
laugh,tha,mathathawa,,2026學習詞表 32-16「笑」
laugh,sed_to,mhulis,,2026學習詞表 32-16「笑」
laugh,sed_tg,hulis,,2026學習詞表 32-16「笑」
laugh,sed_tr,mhulis,,2026學習詞表 32-16「笑」
laugh,bun_td,maqainan,,2026學習詞表 32-16「笑」
laugh,bun_bh,maqenan,,2026學習詞表 32-16「笑」
laugh,bun_vt,maqainan,,2026學習詞表 32-16「笑」
laugh,bun_bn,maqainan,,2026學習詞表 32-16「笑」：maqenan
laugh,bun_ib,mahainan,,2026學習詞表 32-16「笑」
laugh,pai_es,djemeli,,2026學習詞表 32-16「笑」
laugh,pai_nt,djemeli/pedjeli,,2026學習詞表 32-16「笑」
laugh,pai_ct,djemeli,,2026學習詞表 32-16「笑」
laugh,pai_st,djemeli,,2026學習詞表 32-16「笑」
laugh,ruk_es,macicava,,2026學習詞表 32-16「笑」
laugh,ruk_bd,mualrakay,,2026學習詞表 32-16「笑」
laugh,ruk_tw,macicava,,2026學習詞表 32-16「笑」
laugh,ruk_tn,ʼangii,,2026學習詞表 32-16「笑」
laugh,ruk_mg,angiringiri,,2026學習詞表 32-16「笑」
laugh,ruk_mn,kaʼomao,,2026學習詞表 32-16「笑」：ma'omao
laugh,puy_py,saeru,,2026學習詞表 32-16「笑」
laugh,puy_tp,liked,,2026學習詞表 32-16「笑」
laugh,puy_ws,liked,,2026學習詞表 32-16「笑」
laugh,puy_ks,liked,,2026學習詞表 32-16「笑」
laugh,trv,mhulis,,2026學習詞表 32-16「笑」
laugh,kav,metawa,,2026學習詞表 32-16「笑」
laugh,tso,cocvo,,2026學習詞表 32-16「笑」
laugh,knv,macaca,,2026學習詞表 32-16「笑」
laugh,hla,macaca,,2026學習詞表 32-16「笑」
laugh,yam,maming,,2026學習詞表 32-16「笑」
laugh,sak,matawa,,2026學習詞表 32-16「笑」
laugh,pan,*Cawa,,ACD PAN 19072-76e5ca44222a53da67e0d5f44000d7f6-1「to laugh」
laugh,pmp,*tawa₁,,ACD PMP 19081-76e5ca44222a53da67e0d5f44000d7f6-1「to laugh」
see,ami_nt,melaw,,2026學習詞表 28-03「看」
see,ami_hk,nengneng,,2026學習詞表 28-03「看」
see,ami_ha,nengneng,,2026學習詞表 28-03「看」
see,ami_ml,nengneng,,2026學習詞表 28-03「看」
see,ami_hc,nengneng,,2026學習詞表 28-03「看」
see,ata_sq,mita,,2026學習詞表 28-03「看」：mita’
see,ata_su,mita / tayux / mtayux,,2026學習詞表 28-03「看」：matayux/mita
see,ata_ml,mitaal,,2026學習詞表 28-03「看」
see,ata_pl,matox,,2026學習詞表 28-03「看」
see,ata_sk,ktayux,,2026學習詞表 28-03「看」
see,ata_kl,mita,,2026學習詞表 28-03「看」
see,say,kitaʼ,,2026學習詞表 28-03「看」
see,tha,mriqaz,,2026學習詞表 28-03「看」
see,sed_to,qmita,,2026學習詞表 28-03「看」
see,sed_tg,qmita,,2026學習詞表 28-03「看」
see,sed_tr,qmita,,2026學習詞表 28-03「看」
see,bun_td,saduu,,2026學習詞表 28-03「看」
see,bun_bh,sadu,,2026學習詞表 28-03「看」
see,bun_vt,saduu,,2026學習詞表 28-03「看」
see,bun_bn,saduu,,2026學習詞表 28-03「看」：saduu
see,bun_ib,sadu,,2026學習詞表 28-03「看」
see,pai_es,pacun,,2026學習詞表 28-03「看」
see,pai_nt,pacun,,2026學習詞表 28-03「看」
see,pai_ct,pacun/’iqenetj,,2026學習詞表 28-03「看」
see,pai_st,pacun/’iqenetj,,2026學習詞表 28-03「看」
see,ruk_es,ceele,,2026學習詞表 28-03「看」
see,ruk_bd,dreele,,2026學習詞表 28-03「看」
see,ruk_tw,ceele,,2026學習詞表 28-03「看」
see,ruk_tn,wacengele,,2026學習詞表 28-03「看」
see,ruk_mg,cɨnglɨ,,2026學習詞表 28-03「看」
see,ruk_mn,cengele,,2026學習詞表 28-03「看」
see,puy_py,menau,,2026學習詞表 28-03「看」
see,puy_tp,menaʼu,,2026學習詞表 28-03「看」
see,puy_ws,naʼu,,2026學習詞表 28-03「看」
see,puy_ks,na’u,,2026學習詞表 28-03「看」
see,trv,qmita,,2026學習詞表 28-03「看」
see,kav,temayta,,2026學習詞表 28-03「看」
see,tso,aiti,,2026學習詞表 28-03「看」
see,knv,cumacʉʼʉra,,2026學習詞表 28-03「看」
see,hla,kumita,,2026學習詞表 28-03「看」
see,yam,cita,,2026學習詞表 28-03「看」
see,sak,azih/ adih/melaw,,2026學習詞表 28-03「看」
see,pan,*kita₂,,ACD PAN 19072-ecf550f6453b3a70ba7d1dccebd6174e-1「to see」
see,pmp,*kita₂,,ACD PMP 19081-ecf550f6453b3a70ba7d1dccebd6174e-1「to see」
hear,ami_nt,tengil,,2026學習詞表 28-19「聽」
hear,ami_hk,tengil,,2026學習詞表 28-19「聽」
hear,ami_ha,tengil,,2026學習詞表 28-19「聽」
hear,ami_ml,tengil,,2026學習詞表 28-19「聽」
hear,ami_hc,tengil,,2026學習詞表 28-19「聽」
hear,ata_sq,mung,,2026學習詞表 28-19「聽」：pongi/mung
hear,ata_su,mung / pung,,2026學習詞表 28-19「聽」：mung
hear,ata_ml,kumnapung/ muung,,2026學習詞表 28-19「聽」
hear,ata_pl,mung,,2026學習詞表 28-19「聽」
hear,ata_sk,mung,,2026學習詞表 28-19「聽」
hear,ata_kl,mung,,2026學習詞表 28-19「聽」
hear,say,bazaeʼ,,2026學習詞表 28-19「聽」
hear,tha,tunmaza,,2026學習詞表 28-19「聽」
hear,sed_to,mbahang,,2026學習詞表 28-19「聽」：qbahang
hear,sed_tg,mbahang,,2026學習詞表 28-19「聽」
hear,sed_tr,qnbahang,,2026學習詞表 28-19「聽」
hear,bun_td,tanʼa,,2026學習詞表 28-19「聽」
hear,bun_bh,tanʼa,,2026學習詞表 28-19「聽」
hear,bun_vt,tanʼa,,2026學習詞表 28-19「聽」
hear,bun_bn,tanʼa,,2026學習詞表 28-19「聽」：tan-a
hear,bun_ib,taʼaza,,2026學習詞表 28-19「聽」
hear,pai_es,lemangeda,,2026學習詞表 28-19「聽」
hear,pai_nt,lemangeda,,2026學習詞表 28-19「聽」
hear,pai_ct,lemangeda / lemadenga,,2026學習詞表 28-19「聽」
hear,pai_st,lemangeda,,2026學習詞表 28-19「聽」
hear,ruk_es,kilrala,,2026學習詞表 28-19「聽」
hear,ruk_bd,kialalra,,2026學習詞表 28-19「聽」
hear,ruk_tw,kilalra,,2026學習詞表 28-19「聽」
hear,ruk_tn,wabiciingi,,2026學習詞表 28-19「聽」
hear,ruk_mg,ubiciringi,,2026學習詞表 28-19「聽」
hear,ruk_mn,siyalalra,,2026學習詞表 28-19「聽」
hear,puy_py,killengaw,,2026學習詞表 28-19「聽」
hear,puy_tp,kinger,,2026學習詞表 28-19「聽」
hear,puy_ws,kinger,,2026學習詞表 28-19「聽」
hear,puy_ks,kinger,,2026學習詞表 28-19「聽」
hear,trv,embahang,,2026學習詞表 28-19「聽」
hear,kav,mipil,,2026學習詞表 28-19「聽」
hear,tso,tmalʉ,,2026學習詞表 28-19「聽」
hear,knv,tumatimana,,2026學習詞表 28-19「聽」
hear,hla,tumimahla,,2026學習詞表 28-19「聽」
hear,yam,amizingen,,2026學習詞表 28-19「聽」
hear,sak,tengil,,2026學習詞表 28-19「聽」
hear,pan,*deŋeR,,ACD PAN 19072-bd0cfa28403729f3880d4b1338bfd354-1「to hear; sound」
hear,pmp,*deŋeR,,"ACD PMP 19081-345f992c31998da67a0ab28c038dd614-1「to hear, listen; obey; hear about; news; fame, famous; to feel, perceive through any sense other than sight」"
know,ami_nt,mavanaʼ,,2026學習詞表 28-02「知道」
know,ami_hk,mafanaʼ,,2026學習詞表 28-02「知道」
know,ami_ha,mafanaʼ,,2026學習詞表 28-02「知道」
know,ami_ml,mafana’,,2026學習詞表 28-02「知道」
know,ami_hc,mafanaʼ,,2026學習詞表 28-02「知道」
know,ata_sq,baq,,2026學習詞表 28-02「知道」
know,ata_su,ba’un,,2026學習詞表 28-02「知道」
know,ata_ml,baqun,,2026學習詞表 28-02「知道」
know,ata_pl,baʼun,,2026學習詞表 28-02「知道」
know,ata_sk,baqun,,2026學習詞表 28-02「知道」
know,ata_kl,baʼun,,2026學習詞表 28-02「知道」
know,say,ra:am,,2026學習詞表 28-02「知道」
know,tha,mafazaq,,2026學習詞表 28-02「知道」
know,sed_to,mkla,,2026學習詞表 28-02「知道」：klaun
know,sed_tg,mkela,,2026學習詞表 28-02「知道」
know,sed_tr,mkla,,2026學習詞表 28-02「知道」：klaun
know,bun_td,maqanciap,,2026學習詞表 28-02「知道」
know,bun_bh,maqanciap,,2026學習詞表 28-02「知道」
know,bun_vt,maqansiap/niap,,2026學習詞表 28-02「知道」
know,bun_bn,qansiap / itqaal / niap,,2026學習詞表 28-02「知道」：maqansiap/ itqaal / niap
know,bun_ib,haiap,,2026學習詞表 28-02「知道」
know,pai_es,kemeljang,,2026學習詞表 28-02「知道」
know,pai_nt,kemeljang,,2026學習詞表 28-02「知道」
know,pai_ct,kemeljang/’emeljang,,2026學習詞表 28-02「知道」
know,pai_st,kemeljang/’emeljang,,2026學習詞表 28-02「知道」
know,ruk_es,thingale,,2026學習詞表 28-02「知道」
know,ruk_bd,thingale,,2026學習詞表 28-02「知道」
know,ruk_tw,wathingale,,2026學習詞表 28-02「知道」：亦可翻為 會
know,ruk_tn,waigoʼo,,2026學習詞表 28-02「知道」
know,ruk_mg,urugu,,2026學習詞表 28-02「知道」
know,ruk_mn,lrihoʼo,,2026學習詞表 28-02「知道」
know,puy_py,malladram,,2026學習詞表 28-02「知道」：認識
know,puy_tp,mazalram,,2026學習詞表 28-02「知道」
know,puy_ws,malrazam,,2026學習詞表 28-02「知道」
know,puy_ks,madalram,,2026學習詞表 28-02「知道」
know,trv,mkla,,2026學習詞表 28-02「知道」
know,kav,suppaRan,,2026學習詞表 28-02「知道」
know,tso,cohivi,,2026學習詞表 28-02「知道」
know,knv,tavarʉʼʉ,,2026學習詞表 28-02「知道」
know,hla,macahlia,,2026學習詞表 28-02「知道」
know,yam,katenngan,,2026學習詞表 28-02「知道」
know,sak,matineng,,2026學習詞表 28-02「知道」
know,pan,*bajaq₁,,"ACD PAN 19072-e47a313a9cc5db6c519c555b9d8eb8b9-1「know, understand; ask, inquire」"
know,pmp,*taqu-an,,ACD PMP 19081-7284bc1fbb39d9ac6383f2aefb17974d-1「to know」
think,ami_nt,simsim,,2026學習詞表 28-25「想(思考)」
think,ami_hk,harateng / safalocoʼ,,2026學習詞表 28-25「想(思考)」
think,ami_ha,harateng,,2026學習詞表 28-25「想(思考)」
think,ami_ml,haratengen,,2026學習詞表 28-25「想(思考)」
think,ami_hc,kaʼilolan,,2026學習詞表 28-25「想(思考)」：sapi...想
think,ata_sq,mnglung,,2026學習詞表 28-25「想(思考)」：sin’inu 想念
think,ata_su,lmnglung,,2026學習詞表 28-25「想(思考)」
think,ata_ml,lumanglung,,2026學習詞表 28-25「想(思考)」
think,ata_pl,lunglung,,2026學習詞表 28-25「想(思考)」
think,ata_sk,lmnglung,,2026學習詞表 28-25「想(思考)」
think,ata_kl,lmnglung,,2026學習詞表 28-25「想(思考)」
think,say,maʼazʼazem,,2026學習詞表 28-25「想(思考)」
think,tha,mangqtu,,2026學習詞表 28-25「想(思考)」
think,sed_to,lmngelung,,2026學習詞表 28-25「想(思考)」：lnglungi; lmlung想(思考)
think,sed_tg,lmngelung,,2026學習詞表 28-25「想(思考)」
think,sed_tr,lmnglung,,2026學習詞表 28-25「想(思考)」
think,bun_td,pismantuk,,2026學習詞表 28-25「想(思考)」
think,bun_bh,milickin,,2026學習詞表 28-25「想(思考)」
think,bun_vt,minliskin,,2026學習詞表 28-25「想(思考)」
think,bun_bn,miliskin,,2026學習詞表 28-25「想(思考)」：miliskin/matinliskin
think,bun_ib,miliskin,,2026學習詞表 28-25「想(思考)」
think,ruk_es,mwalringalringaw,,2026學習詞表 28-25「想(思考)」
think,ruk_bd,kiadremedreme,,2026學習詞表 28-25「想(思考)」
think,ruk_tw,kyadremedreme,,2026學習詞表 28-25「想(思考)」
think,ruk_tn,pakidredreme,,2026學習詞表 28-25「想(思考)」
think,ruk_mg,pakɨdrɨdrɨmɨ,,2026學習詞表 28-25「想(思考)」
think,ruk_mn,apaʼiidhedhedheme,,2026學習詞表 28-25「想(思考)」
think,trv,lmnglung,,2026學習詞表 28-25「想」
think,kav,kasianem,,2026學習詞表 28-25「想(思考)」
think,tso,ma’to’tohngʉ,,2026學習詞表 28-25「想」
think,knv,pacʉpʉngʉ,,2026學習詞表 28-25「想(思考)」
think,hla,pacʉcʉcʉpʉngʉ,,2026學習詞表 28-25「想(思考)」
think,yam,nakenakemen,,2026學習詞表 28-25「想(思考)」
think,sak,zateng/ dateng/simsim,,2026學習詞表 28-25「想(思考)」
think,pan,*nemnem,,ACD PAN 19072-54c84b40e9ff5a31472904a0cd2f0a17-1「think」
think,pmp,*nemnem,,ACD PMP 19081-54c84b40e9ff5a31472904a0cd2f0a17-1「think」
smell,ami_nt,sanek,,2026學習詞表 28-07「聞(如聞味道)」
smell,ami_hk,sanek,,2026學習詞表 28-07「聞(如聞味道)」
smell,ami_ha,sanek/hanek,,2026學習詞表 28-07「聞(如聞味道)」：另作hanek。
smell,ami_ml,sanek/hanek,,2026學習詞表 28-07「聞(如聞味道)」
smell,ami_hc,hanek,,2026學習詞表 28-07「聞(如聞味道)」
smell,ata_sq,smok,,2026學習詞表 28-07「聞(如聞味道)」
smell,ata_su,smok / smawk,,2026學習詞表 28-07「聞(如聞味道)」：sokan
smell,ata_ml,sumawk,,2026學習詞表 28-07「聞(如聞味道)」
smell,ata_pl,sunkanux,,2026學習詞表 28-07「聞(如聞味道)」
smell,ata_sk,smok,,2026學習詞表 28-07「聞(如聞味道)」
smell,ata_kl,smok,,2026學習詞表 28-07「聞(如聞味道)」
smell,say,sazek,,2026學習詞表 28-07「聞(如聞味道)」
smell,tha,shmazik,,2026學習詞表 28-07「聞(如聞味道)」
smell,sed_to,snknux,,2026學習詞表 28-07「聞(如聞味道)」：smknux
smell,sed_tg,smkenux,,2026學習詞表 28-07「聞(如聞味道)」
smell,sed_tr,smknux,,2026學習詞表 28-07「聞(如聞味道)」：sknxan
smell,bun_td,saak,,2026學習詞表 28-07「聞(如聞味道)」：saak/tahun 聞；味道
smell,bun_bh,sak,,2026學習詞表 28-07「聞(如聞味道)」
smell,bun_vt,saak,,2026學習詞表 28-07「聞(如聞味道)」
smell,bun_bn,saak / sakunun,,2026學習詞表 28-07「聞(如聞味道)」：saak
smell,bun_ib,saak,,2026學習詞表 28-07「聞(如聞味道)」：Sakun南投/高雄慣用 ansum 是 香味
smell,pai_es,semequ,,2026學習詞表 28-07「聞(如聞味道)」
smell,pai_nt,seme’u,,2026學習詞表 28-07「聞(如聞味道)」：semequ
smell,pai_ct,semequ,,2026學習詞表 28-07「聞(如聞味道)」
smell,pai_st,semequ,,2026學習詞表 28-07「聞(如聞味道)」
smell,ruk_es,sabalri,,2026學習詞表 28-07「聞(如聞味道)」
smell,ruk_bd,sabalri,,2026學習詞表 28-07「聞(如聞味道)」
smell,ruk_tw,sabalri,,2026學習詞表 28-07「聞(如聞味道)」
smell,ruk_tn,wasabai,,2026學習詞表 28-07「聞(如聞味道)」
smell,ruk_mg,sobɨré,,2026學習詞表 28-07「聞(如聞味道)」
smell,ruk_mn,ʼovalri,,2026學習詞表 28-07「聞(如聞味道)」
smell,puy_py,tremaull,,2026學習詞表 28-07「聞味」
smell,puy_tp,tremaulr,,2026學習詞表 28-07「聞味」
smell,puy_ws,traulr,,2026學習詞表 28-07「聞味」
smell,puy_ks,caulr,,2026學習詞表 28-07「聞味」
smell,trv,smknux,,2026學習詞表 28-07「聞(如聞味道)」
smell,kav,semingut,,2026學習詞表 28-07「聞(如聞味道)」
smell,tso,elʉi,,2026學習詞表 28-07「聞(如聞味道)」
smell,knv,marisauvu,,2026學習詞表 28-07「聞(如聞味道)」
smell,hla,umavali,,2026學習詞表 28-07「聞(如聞味道)」
smell,yam,angnoen,,2026學習詞表 28-07「聞(如聞味道)」
smell,sak,sanek,,2026學習詞表 28-07「聞(如聞味道)」
smell,pan,*Sajek-en,,ACD PAN 19072-405ad2eff02cfffc45ed40ce18f4e538-1「to smell」
smell,pmp,*Sajek-en,,ACD PMP 19081-405ad2eff02cfffc45ed40ce18f4e538-1「to smell」
fear,ami_nt,matalaw,,2026學習詞表 29-02「害怕」
fear,ami_hk,matalaw,,2026學習詞表 29-02「害怕」
fear,ami_ha,matalaw,,2026學習詞表 29-02「害怕」
fear,ami_ml,matalaw,,2026學習詞表 29-02「害怕」
fear,ami_hc,talaw,,2026學習詞表 29-02「害怕」
fear,ata_sq,mngungu,,2026學習詞表 29-02「害怕」：mngungu’
fear,ata_su,mngungu / ngungu,,2026學習詞表 29-02「害怕」
fear,ata_ml,maicug,,2026學習詞表 29-02「害怕」
fear,ata_pl,mangunguʼ,,2026學習詞表 29-02「害怕」
fear,ata_sk,mngungu,,2026學習詞表 29-02「害怕」
fear,ata_kl,mngungu,,2026學習詞表 29-02「害怕」
fear,say,tikot,,2026學習詞表 29-02「害怕」
fear,tha,shungkash,,2026學習詞表 29-02「害怕」
fear,sed_to,micu,,2026學習詞表 29-02「害怕」
fear,sed_tg,miicu,,2026學習詞表 29-02「害怕」：mngungu
fear,sed_tr,misug,,2026學習詞表 29-02「害怕」：mngungu
fear,bun_td,mapising,,2026學習詞表 29-02「害怕」
fear,bun_bh,pising,,2026學習詞表 29-02「害怕」
fear,bun_vt,mapising,,2026學習詞表 29-02「害怕」
fear,bun_bn,mapising,,2026學習詞表 29-02「害怕」：mapising
fear,bun_ib,mapising,,2026學習詞表 29-02「害怕」
fear,pai_es,marekutj,,2026學習詞表 29-02「害怕」
fear,pai_nt,marekutj,,2026學習詞表 29-02「害怕」
fear,pai_ct,marekutj/mare’utj//matiqudj,,2026學習詞表 29-02「害怕」
fear,pai_st,marekutj/matiqudj,,2026學習詞表 29-02「害怕」
fear,ruk_es,mwakolodro,,2026學習詞表 29-02「害怕」
fear,ruk_bd,makiwcu,,2026學習詞表 29-02「害怕」
fear,ruk_tw,mwakuludru,,2026學習詞表 29-02「害怕」
fear,ruk_tn,ʼakolodro,,2026學習詞表 29-02「害怕」
fear,ruk_mg,akuludru,,2026學習詞表 29-02「害怕」
fear,ruk_mn,ʼokolodho,,2026學習詞表 29-02「害怕」
fear,puy_py,inedang/minedang,,2026學習詞表 29-02「害怕」
fear,puy_tp,makaud,,2026學習詞表 29-02「害怕」
fear,puy_ws,kaud,,2026學習詞表 29-02「害怕」
fear,puy_ks,kaud,,2026學習詞表 29-02「害怕」
fear,trv,miisug,,2026學習詞表 29-02「害怕」
fear,kav,maytis,,2026學習詞表 29-02「害怕」
fear,tso,smoyo,,2026學習詞表 29-02「害怕」
fear,knv,maʼicʉpʉ,,2026學習詞表 29-02「害怕」：naricakʉ 膽小
fear,hla,muruahlʉ,,2026學習詞表 29-02「害怕」
fear,yam,maniahey,,2026學習詞表 29-02「害怕」
fear,sak,talaw,,2026學習詞表 29-02「害怕」
fear,pan,*takut,,ACD PAN 19072-eb88d7636980738cd0522ea69e212905-1「fear」
fear,pmp,*takut,,ACD PMP 19081-eb88d7636980738cd0522ea69e212905-1「fear」
sleep,ami_nt,mavutiʼ,,2026學習詞表 30-09「睡覺」
sleep,ami_hk,mafotiʼ,,2026學習詞表 30-09「睡覺」
sleep,ami_ha,mafotiʼ,,2026學習詞表 30-09「睡覺」
sleep,ami_ml,mafoti’,,2026學習詞表 30-09「睡覺」
sleep,ami_hc,mafotiʼ,,2026學習詞表 30-09「睡覺」
sleep,ata_sq,m’abi,,2026學習詞表 30-09「睡覺」：m’abi
sleep,ata_su,m’abi / abi,,2026學習詞表 30-09「睡覺」：ma’abi
sleep,ata_ml,maqilaap/maqilup,,2026學習詞表 30-09「睡覺」：maqilaap(男)/maqilup(女)
sleep,ata_pl,mabel,,2026學習詞表 30-09「睡覺」
sleep,ata_sk,mʼabi,,2026學習詞表 30-09「睡覺」
sleep,ata_kl,mʼabi,,2026學習詞表 30-09「睡覺」
sleep,say,paeʼrem,,2026學習詞表 30-09「睡覺」
sleep,tha,malhus,,2026學習詞表 30-09「睡覺」
sleep,sed_to,mtaqi,,2026學習詞表 30-09「睡覺」
sleep,sed_tg,mtaqi,,2026學習詞表 30-09「睡覺」
sleep,sed_tr,mtaqi,,2026學習詞表 30-09「睡覺」
sleep,bun_td,masabaq,,2026學習詞表 30-09「睡覺」
sleep,bun_bh,masabaq,,2026學習詞表 30-09「睡覺」
sleep,bun_vt,masabaq,,2026學習詞表 30-09「睡覺」
sleep,bun_bn,masabaq,,2026學習詞表 30-09「睡覺」：masabaq
sleep,bun_ib,masabah,,2026學習詞表 30-09「睡覺」
sleep,pai_es,taqed,,2026學習詞表 30-09「睡覺」
sleep,pai_nt,nata’ed,,2026學習詞表 30-09「睡覺」：taqed
sleep,pai_ct,nataqed,,2026學習詞表 30-09「睡覺」
sleep,pai_st,taqed,,2026學習詞表 30-09「睡覺」
sleep,ruk_es,waʼece,,2026學習詞表 30-09「睡覺」：a’ece哄睡
sleep,ruk_bd,apece,,2026學習詞表 30-09「睡覺」：masipelrenge睡著
sleep,ruk_tw,apece,,2026學習詞表 30-09「睡覺」
sleep,ruk_tn,syaeeke,,2026學習詞表 30-09「睡覺」
sleep,ruk_mg,sierɨkɨ,,2026學習詞表 30-09「睡覺」
sleep,ruk_mn,ʼapece,,2026學習詞表 30-09「睡覺」
sleep,puy_py,allupe,,2026學習詞表 30-09「睡覺」
sleep,puy_tp,alrupeʼ,,2026學習詞表 30-09「睡覺」
sleep,puy_ws,alrupeʼ,,2026學習詞表 30-09「睡覺」
sleep,puy_ks,alrupeʼ,,2026學習詞表 30-09「睡覺」
sleep,trv,mtaqi,,2026學習詞表 30-09「睡覺」
sleep,kav,maynep,,2026學習詞表 30-09「睡覺」
sleep,tso,oengʉtʉ,,2026學習詞表 30-09「睡覺」
sleep,knv,siʼicʉpʉ,,2026學習詞表 30-09「睡覺」
sleep,hla,malusapʉ,,2026學習詞表 30-09「睡覺」
sleep,yam,mitkeh,,2026學習詞表 30-09「睡覺」
sleep,sak,mabiʼ,,2026學習詞表 30-09「睡覺」
sleep,pan,*tuduR,,ACD PAN 19072-6e909e412ef637213a4a85f4ae4d2cf8-1「to sleep」
sleep,pmp,*tiduR,,ACD PMP 19081-6e909e412ef637213a4a85f4ae4d2cf8-1「to sleep」
live,ami_nt,mauripay,,2026學習詞表 31-08「活的」
live,ami_hk,maʼoripay,,2026學習詞表 31-08「活的」
live,ami_ha,maʼoripay,,2026學習詞表 31-08「活的」
live,ami_ml,maʼoripay,,2026學習詞表 31-08「活的」
live,ami_hc,maʼoripay,,2026學習詞表 31-08「活的」
live,ata_sq,mqyanux,,2026學習詞表 31-08「活的」
live,ata_su,myanux,,2026學習詞表 31-08「活的」：mayanux
live,ata_ml,maqiyanux naʼ,,2026學習詞表 31-08「活的」
live,ata_pl,mayanux,,2026學習詞表 31-08「活的」
live,ata_sk,mqyanux,,2026學習詞表 31-08「活的」
live,ata_kl,mkyanux/ myanux/ m’yanux,,2026學習詞表 31-08「活的」：m’yanux(眉原)
live,say,ʼiʼiyaeh,,2026學習詞表 31-08「活的」
